Dataset ID,Group ID,Request ID,Threshold,MergedSelections,Unselected,Selected,Greeting,Backstory,Justification,Rant,Gratitude,Other,Express Emotion
2,1,2943,2,"[Hi, I booked tickets today for the end of November and would like to cancel them. ]Am I able to get a refund on the tickets I have purchased?",Am I able to get a refund on the tickets I have purchased?,"Hi, I booked tickets today for the end of November and would like to cancel them. ",1,1,0,0,0,0,0
2,1,3447,2,my son is a student at cua- does he qualify for the student discount,my son is a student at cua- does he qualify for the student discount,,0,0,0,0,0,0,0
2,1,3488,2,[hi ]I have reservations for November 27th from BWI to New York Penn Station on the regular cname- but would like to change to Acela is that possible?,I have reservations for November 27th from BWI to New York Penn Station on the regular cname- but would like to change to Acela is that possible?,hi ,1,0,0,0,0,0,0
2,1,3503,2,How can I purchase this ticket for Tuesday 11/24 from NCW to BON?,How can I purchase this ticket for Tuesday 11/24 from NCW to BON?,,0,0,0,0,0,0,0
2,1,3512,2,"I want to apply for a job in cname-, Tampa, FL. What is the website? [Thanks]","I want to apply for a job in cname-, Tampa, FL. What is the website? ",Thanks,0,0,0,0,1,0,0
2,1,2895,2,"[-----, ]i'm setting up an account to purchase train tickets[ for my daughter to travel to and from school @ Willamette University in Salem. ]Where do I enter her name on tickets purchased with my accoun",i'm setting up an account to purchase train ticketsWhere do I enter her name on tickets purchased with my accoun,"-----,  for my daughter to travel to and from school @ Willamette University in Salem. ",0,1,0,0,0,1,0
2,1,3530,2,"How much for a round trip ticket from wilson,nc to wilmington,de from december 4 to december 11","How much for a round trip ticket from wilson,nc to wilmington,de from december 4 to december 11",,0,0,0,0,0,0,0
2,1,3274,2,[hi ----- i have a question ]I'm traveling to california and was wondering how much it would be to take my car with me in the trip.[ i have a 2013 volkswagen beetle],I'm traveling to california and was wondering how much it would be to take my car with me in the trip.,hi ----- i have a question  i have a 2013 volkswagen beetle,1,0,0,0,0,1,0
2,1,3025,2,[HI ----- ]I was scheduled to go on the train from Van nuys to Goleh's [but I ended up getting off at chatsworth because I was feeling ill] is there anyway I could get a refund or a voucher for the remsim,I was scheduled to go on the train from Van nuys to Goleh's  is there anyway I could get a refund or a voucher for the remsim,HI ----- but I ended up getting off at chatsworth because I was feeling ill,1,1,0,0,0,0,0
2,1,3703,2,[----- ]I just changed changed my password and it is still not letting me log in,I just changed changed my password and it is still not letting me log in,----- ,0,0,0,0,0,1,0
2,1,3138,2,"[Hi, ]my sister lost her ID in salt lake city, she wants to take cname- to los angeles[, can she do that?]","my sister lost her ID in salt lake city, she wants to take cname- to los angeles","Hi, , can she do that?",1,0,0,0,0,1,0
2,1,3186,2,when train is running late do you hold the connecting train up,when train is running late do you hold the connecting train up,,0,0,0,0,0,0,0
2,1,3190,2,Does the Cascade stop and pick-up in Oregon City from Seattle to Seattle,Does the Cascade stop and pick-up in Oregon City from Seattle to Seattle,,0,0,0,0,0,0,0
2,1,3193,2,"I am looking at booking 8.30 am train ex union station la to san diego on 22/11/15, but may miss the train...if I do can I get the 9.55 am train at no extra cost?","I am looking at booking 8.30 am train ex union station la to san diego on 22/11/15, but may miss the train...if I do can I get the 9.55 am train at no extra cost?",,0,0,0,0,0,0,0
2,1,3188,2,[i am trying to purchase tickets online but once I get to the purchase section it keeps timing out -] is there any issues with the website?, is there any issues with the website?,i am trying to purchase tickets online but once I get to the purchase section it keeps timing out -,0,0,1,0,0,0,0
2,1,3195,2,Is there a phone number I can call to talk to someone in person,Is there a phone number I can call to talk to someone in person,,0,0,0,0,0,0,0
2,1,3216,2,is it cheaper for a 2 day stay as opposed to one day,is it cheaper for a 2 day stay as opposed to one day,,0,0,0,0,0,0,0
2,1,3187,2,[I am making reservations on the 2239 train from New Haven to Philadelphia in business class and ]I am wondering if the ticket is refundable if my plans change,I am wondering if the ticket is refundable if my plans change,I am making reservations on the 2239 train from New Haven to Philadelphia in business class and ,0,1,0,0,0,0,0
2,1,3150,2,[----- ]I'm trying to buy tickets for the Raider game Sunday and the date bubble is not populating,I'm trying to buy tickets for the Raider game Sunday and the date bubble is not populating,----- ,1,0,0,0,0,0,0
2,1,3192,2,I need to go from paso wa to ocola florida i cant find a train,I need to go from paso wa to ocola florida i cant find a train,,0,0,0,0,0,0,0
2,1,3175,2,"Can you please provide me the address of the cname- train station in Buffalo, NY?","Can you please provide me the address of the cname- train station in Buffalo, NY?",,0,0,0,0,0,0,0
2,1,3213,2,Are you telling me there are no trains heading to Lancaster via philly today leaving providence ri??,Are you telling me there are no trains heading to Lancaster via philly today leaving providence ri??,,0,0,0,0,0,0,0
2,1,3189,2,DO YOU HAVE A LOCK BOX FOR PASSENGERS TO KEEP THEIR LUGGAGE IN THE STATION,DO YOU HAVE A LOCK BOX FOR PASSENGERS TO KEEP THEIR LUGGAGE IN THE STATION,,0,0,0,0,0,0,0
2,1,3153,2,"[Hi, ]I just booked two tickets on cname--, [but do not have seats listed on the eticket.] Do I actually have assigned seats?","I just booked two tickets on cname--,  Do I actually have assigned seats?","Hi, but do not have seats listed on the eticket.",1,1,0,0,0,0,0
